transaction_id,amount,merchant,category,time_of_day,day_of_week,location_lat,location_long,user_age,user_account_age_days,transaction_count_last_30d,avg_transaction_amount,is_fraud
247,47644.98790601123,Amazon,travel,0,1,88.3282605521589,-78.4802330334102,37,41,4,10742.286143276624,1
248,40164.819647866214,BestBuy,online,0,5,-45.42892430855066,-101.23403343237987,77,8,3,7924.02900726697,1
249,8227.006794252135,BestBuy,dining,0,5,1.162147866572525,7.8965870632476935,30,11,1,9022.728138904617,1
250,8056.543380175675,HotelChain,online,22,6,61.99242177429579,-124.07641109639391,20,16,4,12646.625552292448,1
251,23880.232331072933,OnlineStore,travel,23,6,-46.939821540145566,59.980819173942564,43,39,4,7439.325638102162,1
252,14022.605540457487,Amazon,dining,22,5,-15.26152379682047,37.92370605992298,43,47,3,13388.460158375377,1
253,8772.217970367086,Target,online,0,1,20.71643172659789,-148.6504621470857,35,24,1,8758.828536649966,1
254,27490.800954989198,Walmart,groceries,0,2,-3.3861327344815493,-166.8526634227054,49,21,2,10321.699608561808,1
255,2252.9581560002225,GasStation,fuel,11,0,-7.289592017342855,43.303914931890574,31,857,48,1871.585509339919,0
256,21600.42214590212,Walmart,dining,0,4,-24.748248362017748,-74.05424136405331,64,23,4,11812.556301868748,1
257,2538.5453738053266,Walmart,clothing,11,0,15.59633899948652,-148.87952885757653,20,496,65,252.31137792193567,0
258,35393.88483156251,Target,clothing,22,6,22.387085626249856,93.39433378433512,18,38,0,12116.077276050291,1
259,18545.364353937046,Walmart,electronics,23,6,27.59211736224526,-66.94415891364811,43,47,1,14181.113387605614,1
260,2485.649625871732,Amazon,dining,15,0,-77.33374057691472,-14.5441621302395,41,590,20,1270.850717559457,0
261,1140.2021754921977,Amazon,fuel,6,4,23.586151628168807,-94.74734611664307,66,624,84,860.8011067706599,0
262,13124.311370229341,BestBuy,travel,22,1,81.5826921806219,45.83414820886725,52,2,3,9003.938543836523,1
263,37458.097993506984,HotelChain,groceries,22,2,7.377522395055067,-71.4641704724306,31,30,4,5118.55293210244,1
264,12764.514318364503,OnlineStore,electronics,0,2,38.74807485166397,168.4875460419462,20,13,1,6253.008964061092,1
265,1212.898053733292,GasStation,clothing,15,0,10.211815396659205,73.06111750208635,30,2979,54,1502.0313155153942,0
266,15705.000848309632,Walmart,travel,23,4,63.853311346556154,-130.77998050555232,64,29,0,10649.999711819157,1
267,32953.95823577122,Walmart,travel,23,6,77.32495702756242,-29.989857717551956,67,38,0,13814.747766962717,1
268,25277.731999328753,Target,groceries,22,3,-56.84041812665533,-41.24840409724371,31,37,3,12911.141182014395,1
269,13308.22974103802,HotelChain,dining,23,1,-11.365193419717215,12.328959859337914,38,20,1,10533.336724227705,1
270,9169.444118251362,Amazon,clothing,22,0,-19.371221832110166,123.09504281253118,43,33,1,5738.704179074676,1
271,760.1620464369732,GasStation,fuel,7,2,-17.061277806129837,30.03192546588062,20,2050,63,1752.3623005133516,0
272,41883.8176791433,BestBuy,travel,23,6,-67.40564737898234,-157.83959606400026,68,50,0,8667.08647892244,1
273,43364.65778328325,Amazon,groceries,22,5,56.45083067652948,55.94965084902782,57,15,0,11217.171852038426,1
274,28273.965869231248,HotelChain,fuel,22,5,-83.56207625731166,-177.02449273949097,21,23,0,5649.236229798411,1
275,2583.7888213773304,OnlineStore,dining,9,4,5.080789390888242,100.78576579454148,53,3508,59,1838.5820130272475,0
276,36259.57960651888,BestBuy,clothing,22,4,29.138109848044422,59.988986068047126,68,3,2,14014.645761447073,1
277,1964.8223858621402,OnlineStore,dining,20,0,-52.655501149402106,-68.83716299306904,60,213,5,524.4406088719761,0
278,28689.158219316192,Target,travel,0,3,73.0530345777832,-74.72095034777433,18,56,2,12970.768065627562,1
279,34603.29309016934,Target,fuel,22,2,60.93885726446274,107.37827875667,57,29,2,11816.756483590734,1
280,41832.08837019439,Walmart,fuel,22,0,-5.204928692893446,102.0012090928634,64,45,1,7065.891121725923,1
281,701.7593503556329,OnlineStore,fuel,14,3,-15.993192178775033,-53.171152424366426,50,2347,90,1498.563800673073,0
282,1218.682509900047,HotelChain,travel,15,6,-47.417773462001996,-72.37881789127908,24,2481,57,94.659214856579,0
283,32864.707397140635,GasStation,travel,22,4,41.39878043609346,21.536923997804394,70,53,2,11955.044360155283,1
284,2606.9855144658877,BestBuy,dining,13,5,-66.28611606624645,-176.9883624057081,69,858,41,721.6605468703616,0
285,1698.273175109644,Amazon,electronics,14,1,32.442795691880946,-150.23986632484477,69,3335,53,420.06884219088727,0
286,23235.65121676439,HotelChain,dining,23,6,61.64225750131445,-134.57894754645477,73,41,0,11033.449653117534,1
287,30961.245788446275,HotelChain,clothing,22,5,-48.87511633493573,-113.2517455822173,28,49,2,5313.217852221598,1
288,1556.4561888036528,Target,groceries,12,2,65.95693252177611,4.326525603168875,44,2795,5,219.14938161553752,0
289,13354.39856589034,OnlineStore,fuel,23,2,-84.00182410088848,177.2070893500039,78,50,1,8118.901498044245,1
290,41608.66660271032,Walmart,electronics,0,5,74.30172936957456,54.940824629047256,31,45,4,9437.382774111644,1
291,44246.37993482353,Walmart,groceries,22,6,-68.69479898676636,-157.93243399827952,39,1,0,6205.644958220004,1
292,14328.87445403502,BestBuy,electronics,22,5,26.236652028845867,9.208574662407045,33,44,4,6199.401838575358,1
293,43766.9614107772,Target,online,0,3,-44.985155595490475,-1.2077235397784136,63,20,3,12258.936605836356,1
294,49641.04984939726,HotelChain,dining,23,0,60.57943041053048,-128.09958630550219,29,52,2,10697.194065334857,1
295,38527.23090402597,GasStation,travel,0,4,2.2140649647839723,151.2980527688668,66,21,3,10337.419807776649,1
296,40960.32663664949,Target,fuel,22,3,-65.65658557562975,-21.324510836867177,63,37,4,9524.344951175499,1
297,348.7658171508204,BestBuy,dining,16,1,12.778482838676126,178.0412906195063,27,2153,61,753.8903566146533,0
298,33430.21252208971,BestBuy,groceries,22,5,-16.58113016454304,-28.773973709220854,41,27,3,5498.002828943768,1
299,20931.228044682473,Target,online,23,1,29.06060699035821,38.86477296609934,78,47,3,6806.271761615774,1
300,43176.295031194335,BestBuy,online,22,1,68.7425912574227,-142.28548687748156,63,59,3,11475.077574012374,1
301,33808.40265548851,Target,online,23,3,-16.30995638698468,-16.477983429527086,35,35,0,6363.656538512413,1
302,32410.207796280174,Amazon,groceries,23,4,-37.821477683905265,-94.04427815856961,39,6,4,10893.809380091738,1
303,668.7541048796829,Target,groceries,16,6,-87.38728298503041,120.80332748564462,26,1798,8,1324.1951675332105,0
304,39766.03932248124,OnlineStore,groceries,22,2,13.471026814777474,102.21105055231436,34,44,0,14710.05183639642,1
305,11430.025586124042,Target,groceries,23,0,-17.590541862341965,116.70479986512908,55,19,0,13833.864870490223,1
306,46820.05697337577,BestBuy,online,0,2,-22.563140577330827,80.49939759286252,57,18,0,14455.533437674527,1
307,21684.58535236036,OnlineStore,online,22,4,-57.07164216884175,119.76596050321842,75,56,1,6136.023694739796,1
308,13366.535417179599,BestBuy,electronics,23,2,-12.590037865570622,-107.70164993702849,30,1,3,13681.484372541889,1
309,26579.39439030159,Walmart,dining,23,5,87.1995516450063,-17.26424043127139,67,25,4,6290.90661728306,1
310,2583.3967871487666,Walmart,fuel,20,5,-36.40425233899602,69.06487678054853,54,143,94,1531.6234688456236,0
311,2087.8059555467075,OnlineStore,travel,14,3,17.946794413458036,49.461299256648545,23,118,12,1318.582208683867,0
312,41.547856126067664,Amazon,online,7,1,49.76763863682001,77.8876138346713,38,1104,44,819.9897201313697,0
313,43165.04629981737,Walmart,travel,0,4,44.8484081717757,-99.26698206555659,68,42,1,11326.593759295396,1
314,2554.346179226332,Target,dining,12,4,-30.820628251333666,-144.5635047438037,53,3025,9,128.3874479528593,0
315,13303.38775852474,BestBuy,dining,22,2,19.95481503303307,150.0503681069195,24,31,0,7932.660857428302,1
316,42164.24825761909,Walmart,travel,0,3,66.8276433486283,21.66188240424904,53,44,2,14211.584939341166,1
317,46818.67953333087,Walmart,online,23,2,-87.21946300804596,-124.62266717733206,42,43,4,6717.311629018692,1
318,27348.132853006544,Amazon,travel,0,2,-11.567815768204625,105.63716947945016,28,36,0,5652.699924503275,1
319,490.17514817949257,OnlineStore,electronics,14,4,-49.63078471645705,149.37477718654173,61,2944,6,1682.2951693472344,0
320,21367.00573820049,OnlineStore,clothing,0,2,-20.04618772820899,-118.95713331440074,31,6,4,13506.182085272716,1
321,45559.13496676939,HotelChain,online,22,1,-15.1218705644565,114.26848389687979,62,25,1,5766.723819682899,1
322,35085.922022278944,Amazon,online,23,2,44.400773661594656,155.96102207488622,46,31,4,8555.353652304086,1
323,20106.566241029475,Target,fuel,22,1,-73.11206296882023,157.81017610656625,27,9,1,13997.748345593262,1
324,20548.880584278566,OnlineStore,groceries,23,4,2.265102563851883,149.09632619526042,67,20,0,6181.555499444543,1
325,45430.4030686713,BestBuy,clothing,23,3,11.555062523774154,16.711564449636995,65,10,4,8106.685059119466,1
326,8572.629004044502,Amazon,dining,22,5,-1.0516313606752163,-51.76392578860708,22,37,3,12784.20611535704,1
327,21554.516054518812,Walmart,online,23,1,41.73718555128963,-177.38178923015667,25,27,3,10432.109871388044,1
328,31282.9806110875,BestBuy,travel,0,3,-20.917573936767468,-158.07159832625024,63,13,3,13323.33140633583,1
329,901.0405030093287,BestBuy,clothing,19,3,80.09407145521371,-25.61795449293936,22,465,77,571.7645056875306,0
330,11868.14767638277,Walmart,fuel,22,1,-3.275380342990559,-36.24258729905628,75,2,3,14205.541713797227,1
331,473.0241464956756,Amazon,dining,10,4,12.818503730663565,-113.50299255484205,77,3056,65,741.7036215026628,0
332,45564.9843232373,Walmart,groceries,0,0,58.5955482024149,-37.627189908603555,41,21,4,6553.130201467064,1
333,42591.469673523956,HotelChain,groceries,23,3,-40.457500932397956,-117.12597643606748,57,33,0,5338.7546440675005,1
334,2090.426951152829,BestBuy,fuel,7,3,-76.46363482269555,125.56485099930262,74,3371,94,462.4268731305852,0
335,31230.702784451605,GasStation,fuel,22,4,37.40111610524686,-72.64984396478442,43,53,3,9822.515923024244,1
336,42114.84108159436,GasStation,travel,0,4,-3.057866001291842,35.48316605699159,23,44,0,10720.754040354313,1
337,24129.790812426218,Target,online,22,2,71.37076517261906,1.0235023196712518,33,42,0,11159.047336665762,1
338,35983.25018211962,OnlineStore,groceries,23,4,86.88240877003813,-161.3224520661628,77,34,3,12896.684627805027,1
339,49531.092318344905,Walmart,dining,0,3,-18.16031689654875,159.20413901681985,53,9,1,13119.879690459178,1
340,17480.56440124335,Walmart,clothing,22,1,-15.220977073261054,9.801352170173999,29,2,0,6939.252243197739,1
341,24375.789344225384,Target,dining,22,0,-16.56673160296924,-62.979248378946494,28,55,4,7366.367406335266,1
342,2856.765998442242,Target,electronics,12,6,-31.580260248433298,-123.07443493209543,20,1703,74,90.76739108052391,0
343,13796.650454842173,Target,electronics,22,2,50.703677597951526,-58.13041149833913,61,30,1,13195.176047505864,1
344,2957.5529417564117,BestBuy,fuel,13,6,46.61923724833099,-172.61582291157978,79,1505,69,1462.9911070790768,0
345,42848.360385508226,HotelChain,travel,0,1,-3.84392330090553,-49.11906407461282,54,46,1,14946.991591248498,1
346,49025.36365875862,Walmart,electronics,22,0,-81.96098105179823,11.334933829621747,23,11,3,12351.839435513237,1
347,24998.452680845665,BestBuy,groceries,0,0,-34.279325727646786,133.8718485063401,36,55,2,7158.367681302489,1
348,11681.293120175438,Target,dining,22,0,-37.385451620129245,67.45479037120714,35,43,3,13466.440643326783,1
349,10764.093949004213,Walmart,dining,23,5,55.9957043160465,-139.8303672720331,33,17,4,9147.3263637014,1
350,45435.36466713255,BestBuy,fuel,23,1,-74.23639678508854,-126.81132320233401,40,36,0,5361.5266054128915,1
351,27480.198488562557,HotelChain,online,22,2,55.02156822768674,-25.87558758538512,60,13,3,8214.212778116707,1
352,21441.14729562046,BestBuy,online,23,2,30.453057395845747,-109.54520941003638,54,7,4,12635.512340593854,1
353,28011.37339205478,HotelChain,clothing,0,0,41.83946264348086,-169.97408007020792,26,16,1,14602.062071864731,1
354,1907.323838547159,Target,fuel,6,1,-12.20162623469578,109.80535684250526,20,992,66,1906.8627065607009,0
355,1867.347103360309,HotelChain,clothing,13,5,32.350643280316476,-172.97187454872213,79,3570,45,913.0130729903332,0
356,44101.36867055335,Walmart,online,22,0,19.62521004724485,119.04825787128505,25,1,0,10636.165855983001,1
357,32876.65758460802,Target,fuel,23,4,48.4164351411533,-128.12257330813225,55,11,3,13116.838996624469,1
358,37175.458458027366,Walmart,fuel,0,6,-9.581429795714612,170.88422789056182,21,6,4,12465.256821609466,1
359,23316.168401842137,GasStation,fuel,23,2,-4.891387518665567,37.394608257428445,29,20,3,10599.589025628165,1
360,39017.246897441786,Amazon,online,23,6,25.843720093167633,84.59386978676235,61,35,0,11313.896816144785,1
361,35997.91756493364,HotelChain,clothing,22,3,-70.54605114005011,-140.22589393149664,48,44,3,7420.9895732634395,1
362,13021.603905586371,Amazon,clothing,0,0,-11.475999294422891,130.35746644253283,42,37,3,9325.742650033506,1
363,32050.999830854555,Amazon,fuel,23,4,84.951152146765,122.10924343375382,70,41,4,7553.656265202999,1
364,18783.226845009835,HotelChain,electronics,22,2,-83.24058238919179,55.077383355018355,33,26,2,13844.179748446377,1
365,41772.0181246109,Target,travel,22,6,-33.119149884049115,0.8189512543394528,59,58,3,6125.5450736551575,1
366,25889.383755611456,GasStation,online,22,5,-33.460232563913266,79.73610232740208,71,12,2,11797.405578563707,1
367,49776.73493825246,Walmart,travel,23,1,24.02354146243907,-177.86584247872386,31,30,1,7602.831971650235,1
368,2992.579212206298,BestBuy,travel,13,2,-70.95593530365483,33.2786719434454,30,366,65,201.15953409632226,0
369,107.02871960412038,Walmart,clothing,11,6,23.137925558195008,125.06620857452515,58,591,21,422.0095964326033,0
370,36295.47280877057,BestBuy,clothing,0,1,-72.89275668270851,-51.516040617088265,24,42,1,8232.453170594717,1
371,40234.95088480963,Walmart,electronics,23,6,-72.90834346470042,-141.01583166614995,29,19,4,7603.93013611022,1
372,20916.251410599165,HotelChain,travel,0,1,41.0730042939268,-28.484190092445772,54,5,3,12527.929211954386,1
373,28666.288554060826,GasStation,travel,22,5,-31.655668710096663,81.7576016610625,67,58,4,8657.15857179047,1
374,618.4291037203844,BestBuy,fuel,19,5,85.93613058847461,-141.3715642665579,21,2977,11,360.3712392728752,0
375,17766.735928075912,OnlineStore,clothing,22,0,-83.27647144160011,-105.8225183233596,19,41,4,9560.699301040127,1
376,17493.39426512339,Target,travel,23,0,-9.880800530761064,-126.88133514166802,52,27,4,10472.460421002874,1
377,31144.14003838716,Walmart,dining,23,2,-69.63553121867574,106.90119200708097,75,28,0,10432.874757134872,1
378,29989.670340253942,Walmart,electronics,22,5,-26.751785983540444,-157.35865591710473,61,26,1,14758.520793435888,1
379,19855.02375734318,BestBuy,dining,0,4,89.68004110962912,67.17114076119586,20,27,4,8670.624557109511,1
380,724.6534586511706,Target,dining,16,6,69.99165211293572,-48.07550852885112,21,1633,33,1614.603074415832,0
381,19669.496854675752,Target,online,23,6,-81.30160640602855,92.08484743870883,55,49,1,14117.919403666021,1
382,40403.50660393648,HotelChain,online,22,6,11.386051888623015,167.17803076225357,29,42,0,6748.392893155733,1
383,35379.83635362335,OnlineStore,electronics,22,2,26.608014868398428,-138.76369214886637,36,21,3,13344.228458443447,1
384,42961.52170323062,HotelChain,dining,23,6,-52.28376768897738,-66.82138521571495,27,1,4,6502.148954669257,1
385,1632.2942476282074,HotelChain,travel,11,3,-63.88099678863895,111.64515397878853,79,3536,5,1361.1922725113725,0
386,1964.2244424328155,HotelChain,clothing,12,1,72.78860423979421,-84.18298102157647,18,458,67,1375.761100085022,0
387,10801.143019028852,HotelChain,electronics,0,6,84.38695946700778,-102.55658506342527,34,48,1,14230.858192394295,1
388,10019.877037305489,HotelChain,fuel,0,1,88.54071431753553,117.13607203282982,33,58,4,10650.082826528313,1
389,1472.7894917022586,GasStation,dining,18,0,52.15711927223421,175.34965104214928,26,2605,69,1119.919906541324,0
390,408.6999572759475,Target,electronics,16,6,29.43037249294629,20.477012453267662,74,1001,69,439.19561681019184,0
391,29974.948308776744,HotelChain,groceries,0,4,-27.768554605260377,-79.90245059999786,70,55,2,8711.92236145994,1
392,882.1634176575423,Target,groceries,9,5,-59.148303781544556,-36.51625382398058,26,2505,34,1146.1816862917226,0
393,24765.005369462822,Target,online,22,5,-75.7834921140783,-118.75308214190076,76,26,3,8849.50883928547,1
394,33140.99451099617,Amazon,clothing,23,0,34.793544339268564,94.27942040067092,72,20,3,7460.941360954441,1
395,35423.88564178937,GasStation,travel,0,3,51.25021473228449,98.45064641619643,26,25,1,10774.094482938173,1
396,1114.3688489674025,HotelChain,clothing,19,2,58.7616574418964,135.043557257698,29,1481,98,1689.8035444502102,0
397,1994.5907884899073,Walmart,clothing,17,2,74.47770059468374,-170.423077105237,72,1729,58,335.13190249802824,0
398,30880.43353327713,BestBuy,clothing,23,4,68.38732145490724,22.313282985496528,58,25,0,6539.879902774568,1
399,13698.90934727573,OnlineStore,clothing,0,0,89.95342900645667,-102.86804363645362,32,8,2,12074.619902218546,1
400,45532.68064053761,Walmart,fuel,22,0,-46.06847802589477,-57.282114422751434,19,5,2,14746.718955162565,1
401,1735.876058296761,GasStation,fuel,21,3,47.3953707381979,102.58402150314271,28,419,48,1798.3336051297779,0
402,46124.88819345553,BestBuy,online,22,6,15.562712227463578,-110.86788514986138,28,23,1,12731.4860083149,1
403,49855.75756413726,GasStation,electronics,22,2,-42.97587615835517,49.803030209192286,25,52,2,5876.067024504652,1
404,37418.13556457317,Target,groceries,22,6,86.7429580116497,55.64382884049533,72,30,4,8815.759190521818,1
405,40358.783285107565,BestBuy,clothing,23,0,71.6216588593654,163.47380936482824,49,14,3,10066.88152808257,1
406,22166.719131634425,Target,online,0,6,-66.86717968005904,99.05793427041732,23,54,3,7687.469452897683,1
407,47546.227814825215,Walmart,electronics,23,5,-85.29149838178442,109.30865297532966,70,23,2,10295.784165142504,1
408,1760.0375167195907,Walmart,groceries,13,4,33.899537219881836,11.376269646441642,37,1305,97,1735.754594411141,0
409,38760.31475709731,BestBuy,dining,22,2,18.743513194176316,-112.75890942154656,56,31,4,14444.379623549934,1
410,2802.5941426921127,BestBuy,travel,15,3,78.44681234000626,-26.797188341393422,52,975,69,50.46930599865942,0
411,48957.55899097135,HotelChain,fuel,22,4,-47.87904831113343,17.81624646425533,25,11,0,7718.459339842023,1
412,42994.58297706032,GasStation,dining,22,1,-74.81016937890233,64.23093061693643,67,13,1,14791.339175177249,1
413,1528.7665888001607,HotelChain,groceries,6,5,-43.34123992104244,38.7752802594938,66,2242,22,674.4055691021664,0
414,48594.99569518746,GasStation,dining,22,3,-86.59302470793658,-38.16798158979233,60,54,4,11927.07351143441,1
415,939.0388316512278,HotelChain,travel,13,4,-83.53930478599216,-84.48728148149709,51,445,70,1279.0119297639574,0
416,47086.98400678232,Target,online,0,0,74.67440506573672,-119.4368964466741,74,53,1,8563.655933210382,1
417,36396.41108420277,BestBuy,groceries,0,1,-26.637015149661906,69.78433905801589,70,35,0,6912.789878968974,1
418,1405.9655163780822,Walmart,dining,9,3,-16.054379818257487,52.34352275249461,76,3418,26,336.2224071897951,0
419,23541.030013998272,GasStation,fuel,23,0,-86.6931021831412,67.4540876728104,73,36,1,13826.48763819504,1
420,31119.8146383235,GasStation,fuel,22,5,-41.30607956906761,-45.890116990993846,36,17,2,7969.125079154315,1
421,2154.914631578737,Walmart,electronics,11,1,54.850677073457575,-85.53318387453179,24,3428,94,537.9038589978469,0
422,1336.2544030405231,HotelChain,dining,7,2,20.78837274000945,93.49967832513312,48,1609,13,1462.131320745813,0
423,32348.708977636066,GasStation,clothing,23,0,45.68050819555475,98.51306221992024,35,22,3,5990.194228951583,1
424,22516.249730208867,OnlineStore,dining,0,4,-9.501526657118688,-15.978105371937374,57,38,1,12580.763972920733,1
425,42262.3149946745,Target,online,23,6,-34.2487400847606,40.2854705162367,31,7,3,10964.462488988447,1
426,27602.57993825392,BestBuy,groceries,0,3,-3.0941832008933403,-45.53292087657317,56,15,4,7743.824436707504,1
427,11222.35872782118,Walmart,groceries,23,1,-31.847207686964786,72.70099204313041,77,32,1,7529.997405118471,1
428,14974.205902224527,BestBuy,online,0,0,61.01479740133223,120.85977479323367,70,11,4,14756.233704823213,1
429,2990.4594502365157,OnlineStore,dining,8,2,-36.41873119328777,67.7639798408338,77,1798,75,667.6598648679133,0
430,1286.3064030973178,GasStation,online,9,6,28.75745528155508,4.529745664969141,76,2880,28,296.37255895499004,0
431,12466.166488625542,GasStation,travel,22,3,-65.343199984285,-14.883134582746692,53,30,3,6280.1770864166565,1
432,12793.878711004549,OnlineStore,online,23,3,33.63596887228378,51.23507435126794,34,6,3,12551.872742482605,1
433,47524.02692161184,Walmart,fuel,22,0,74.39394808800608,64.73192097647888,54,58,1,7145.4022120328655,1
434,44651.51303139433,Target,online,23,2,19.5449678351835,21.142599668834038,61,2,3,14773.889432082407,1
435,26987.637066077372,Amazon,groceries,23,5,10.773968406205896,44.979219038662194,26,14,1,5520.891879622577,1
436,49403.82347570864,Walmart,fuel,22,6,83.00128824389523,-145.2280743019684,75,41,0,8521.384835602435,1
437,8007.834183167851,Amazon,groceries,0,5,22.931379956852354,162.6355858112376,37,18,3,9286.478407787152,1
438,2469.881735934447,OnlineStore,electronics,11,1,-43.28092201084514,104.67830294353223,62,2419,40,1662.5016224853791,0
439,33889.98344961854,HotelChain,clothing,0,0,-37.36961570740673,-45.38596690555784,74,44,1,12662.228180040462,1
440,27212.608346535304,Amazon,groceries,22,6,36.9551956564669,22.612539943306786,45,31,3,8749.921449465895,1
441,24671.8148632403,Target,fuel,0,1,42.37858690059355,-162.96316915088832,67,13,0,10655.602934580409,1
442,27126.09169018552,HotelChain,electronics,23,5,-35.37067827797726,-165.15798696033826,37,26,3,13355.951636077303,1
443,25428.33831534658,Amazon,groceries,23,6,-27.838083973260566,-89.71259935969343,58,44,1,5181.995921510527,1
444,1849.0432432748557,OnlineStore,travel,14,3,88.39017157303567,68.29259125126438,53,3642,10,1300.8219673716842,0
445,13684.928268877931,HotelChain,online,22,1,-71.64854107555006,126.77318920800423,70,18,4,14468.96025342042,1
446,16300.847264827466,OnlineStore,clothing,23,2,-17.163894880782124,21.306916792745426,44,9,2,5320.645214841712,1
447,15581.765592481792,Amazon,groceries,22,4,-78.75944438444866,11.567786249646872,25,49,3,5455.809870781826,1
448,19023.76457509311,OnlineStore,electronics,0,5,57.7941051596834,-35.16856783507225,49,21,1,8445.1400556602,1
449,30060.8535888265,Target,travel,23,5,-73.3777489898222,-121.82473585511238,18,48,0,5877.695637676745,1
450,38.534625671007674,Amazon,dining,12,2,31.32132416328801,-137.3925235224285,34,3209,19,1879.5588783984836,0
451,44463.11040371317,Amazon,electronics,23,6,-79.83298367937323,93.8447140395478,74,53,4,12287.106850897788,1
452,20489.184314955837,Amazon,online,0,6,31.113906805744406,153.90127846676722,26,56,3,10668.992350318178,1
453,14826.59547368573,Walmart,electronics,23,6,61.74665044698659,-15.01804210094167,37,40,0,6964.319090727404,1
454,36376.09500312622,Walmart,travel,22,1,-18.212125153669675,57.40043713762975,62,43,4,11548.113000303576,1
455,9599.62462517141,Walmart,electronics,0,0,3.982768817791836,149.20475431713885,49,24,1,11848.544791789158,1
456,34038.67972471489,Target,travel,0,3,-17.72248715904915,-147.55909214370797,19,34,4,14324.459556850146,1
457,37324.33408841299,HotelChain,groceries,0,4,-35.912023446125,97.37332312285076,49,8,3,6467.96897377049,1
458,1356.2064971511256,OnlineStore,travel,8,0,54.58741211288307,42.05407837520704,62,1927,28,932.9339415559176,0
459,9762.49108463264,GasStation,travel,0,0,-41.03953672842186,35.50938437875007,26,53,0,14114.272188531475,1
460,1062.1356546975494,Amazon,clothing,10,2,40.12981639010047,-74.68544574663487,47,2629,52,310.09976240853774,0
461,12140.957670161333,OnlineStore,travel,0,1,-52.884525734063594,66.20160771996368,37,23,2,8617.996798630564,1
462,1569.4374418937916,Amazon,travel,6,5,-45.026316705900676,106.12719173547953,55,1936,19,552.643479381335,0
463,382.69581268851186,Target,dining,21,5,-29.43699073610179,-139.37106062026902,77,958,51,944.7406122254272,0
464,20409.65283432389,Amazon,groceries,0,2,16.048147930881882,12.067715153154182,18,53,3,8942.463748405944,1
465,1911.3731894721177,Walmart,online,11,1,-8.203982551282593,-143.5445348445325,77,2728,31,1013.1491586266138,0
466,36492.459191126545,GasStation,clothing,0,2,44.12606576900768,134.12664694715204,74,14,4,13477.582981307762,1
467,32896.379516547764,BestBuy,dining,0,5,-51.55788593948538,2.74922015628502,22,14,1,8766.398517971957,1
468,150.7045545854565,Amazon,fuel,18,0,-88.07898818720986,110.86764813387265,52,3073,45,607.0152979002077,0
469,15227.61336301031,OnlineStore,groceries,22,3,49.780344921339605,-47.489170440162866,53,49,0,5271.740362939215,1
470,574.4941430425989,Walmart,groceries,6,6,57.89688009841305,-134.97183834612287,18,1727,9,1529.9220921427543,0
471,1249.0811091783005,BestBuy,fuel,7,1,-79.29357064048988,-165.06025042114388,31,552,57,280.5644426662134,0
472,44537.38898170294,GasStation,online,23,4,19.963353988511372,-78.65653652194482,26,39,1,11779.109458462668,1
473,1376.608381204671,BestBuy,travel,20,4,-21.922778902845977,-92.07586786893172,47,3149,26,345.39129747507644,0
474,33804.8003121156,Walmart,dining,23,0,52.90121793501302,21.726710647186252,41,26,2,13086.080319094566,1
475,1690.1864080237933,HotelChain,electronics,17,2,67.39461975536614,-172.17401829706534,21,1007,26,347.73230334565676,0
476,344.68438862301986,HotelChain,clothing,7,2,63.18067802350484,7.405395947702402,67,353,50,1779.2063916577322,0
477,27736.445625411005,BestBuy,electronics,23,5,49.896764523153394,-38.962172875678874,31,57,2,9725.306353109008,1
478,29104.616826731148,Target,fuel,23,0,-41.57059882641067,27.764017169199178,42,15,1,8408.16768870017,1
479,2378.059169883072,OnlineStore,groceries,15,5,56.14013584229701,72.87031013413127,21,2078,83,487.6291838662895,0
480,21230.435639822725,OnlineStore,online,0,5,6.026125663132689,48.27310022874204,42,21,4,11966.840335151013,1
481,760.1116804311705,BestBuy,groceries,13,4,-80.50380933022365,174.47197297441187,27,1646,71,1065.624752572766,0
482,46463.10605707334,Amazon,clothing,23,5,-7.7510070183151925,-130.22447620432644,52,30,3,10105.150933886485,1
483,23111.35192890258,Amazon,groceries,0,6,79.58842506539878,-25.294676785279734,72,58,2,6592.960924710966,1
484,20892.835852778764,OnlineStore,groceries,0,5,69.8146829523995,-27.06093480840798,24,13,3,8721.868970680982,1
485,16198.280912019065,OnlineStore,clothing,23,4,-71.59242942051911,-29.86084666694856,59,24,1,11727.733147291074,1
486,36496.62908332441,HotelChain,dining,0,6,43.94280342858664,58.96742113536061,30,30,1,14245.702196867336,1
487,21570.187469986166,Target,dining,22,2,55.04271587248226,-3.6618982031799305,21,2,4,13164.640593918386,1
488,49485.480642165916,Walmart,clothing,0,1,-41.150126117382335,6.275721532666722,67,19,2,8003.898039599711,1
489,21678.761686686033,Amazon,online,22,3,-5.11045726660339,-24.351842827164717,60,47,1,9339.566256899332,1
490,1646.4411849029061,OnlineStore,fuel,16,5,37.977829463462925,177.01180596668252,74,248,12,1550.7515458418047,0
491,33340.036240905465,HotelChain,groceries,0,6,-10.972532012193383,153.9220855748552,53,47,4,6021.723230355808,1
492,41670.74031403481,GasStation,online,23,1,-69.69655460401614,-69.21929182882646,73,25,3,9702.30386998715,1
493,27719.783944516614,HotelChain,groceries,23,4,37.058840042709875,-139.8261870839998,31,50,2,10302.194068171,1
494,25751.55341913625,Amazon,fuel,23,1,74.09496415235463,122.31530065389705,35,14,4,7640.27095696914,1
